#step,#updates,reviewer id,reviewer type,bid req,bidder selected,paper id,private_cost,previous demand,new demand,price,seen price,total seen price,previous bid,bid,positive bid,allocation,step 1 allocation,step 2 allocation,step 3 allocation,realized cost,total bid,total price,total realized cost,matching algorithm
23,0,0,UniformBidder,1100,True,0,0.40474492755964775,TBD,10.0,0.6,TBD,0,TBD,2.0,1,0.7203264373884649,0.7058823529411765,0.7058823529411765,0.7203264373884649,0.29154847172009335,22.0,16.988744588744588,23.160839121066495,MockAllocationAll
23,0,0,UniformBidder,1100,True,1,3.1129788522040034,TBD,1.0,1,TBD,0,TBD,0.0,0,0.3000810234453158,0.0,0.0,0.3000810234453158,0.9341458799330018,22.0,16.988744588744588,23.160839121066495,MockAllocationAll
23,0,0,UniformBidder,1100,True,2,7.152018098724376,TBD,10.0,0.6,TBD,0,TBD,0.0,0,0.018467863187515275,0.0,0.0,0.018467863187515275,0.1320824917618749,22.0,16.988744588744588,23.160839121066495,MockAllocationAll
23,0,0,UniformBidder,1100,True,3,0.0,TBD,10.0,0.6,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,22.0,16.988744588744588,23.160839121066495,MockAllocationAll
23,0,0,UniformBidder,1100,True,4,6.49370827357277,TBD,10.0,0.6,TBD,0,TBD,0.0,0,0.005368886937401396,0.0,0.0,0.005368886937401396,0.034863985525280215,22.0,16.988744588744588,23.160839121066495,MockAllocationAll
23,0,0,UniformBidder,1100,True,5,2.7104103122595786,TBD,6.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,22.0,16.988744588744588,23.160839121066495,MockAllocationAll
23,0,0,UniformBidder,1100,True,6,0.0,TBD,4.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,22.0,16.988744588744588,23.160839121066495,MockAllocationAll
23,0,0,UniformBidder,1100,True,7,4.960833865930199,TBD,6.0,1,TBD,0,TBD,0.0,0,0.02764060878781001,0.0,0.0,0.02764060878781001,0.13712046814949574,22.0,16.988744588744588,23.160839121066495,MockAllocationAll
23,0,0,UniformBidder,1100,True,8,2.3005669076477755,TBD,5.0,1,TBD,0,TBD,0.0,0,0.07433394390364878,0.0,0.0,0.07433394390364878,0.17101021145968048,22.0,16.988744588744588,23.160839121066495,MockAllocationAll
23,0,0,UniformBidder,1100,True,9,2.5157467121518,TBD,10.0,0.6,TBD,0,TBD,0.0,0,0.0028423519080360486,0.0,0.0,0.0028423519080360486,0.007150637467420084,22.0,16.988744588744588,23.160839121066495,MockAllocationAll
23,0,0,UniformBidder,1100,True,10,3.7333861479385755,TBD,4.0,1,TBD,0,TBD,0.0,0,0.11681107721568547,0.0,0.0,0.11681107721568547,0.43610085760282347,22.0,16.988744588744588,23.160839121066495,MockAllocationAll
23,0,0,UniformBidder,1100,True,11,0.0,TBD,3.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,22.0,16.988744588744588,23.160839121066495,MockAllocationAll
23,0,0,UniformBidder,1100,True,12,4.341664884145883,TBD,6.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,22.0,16.988744588744588,23.160839121066495,MockAllocationAll
