n,m,bidding requirement,forced permutations,number of bids until prices update,total bids until closure,fallback probability,price weight,matching algorithm,sample index,total bids,total_excess_papers,allocated_papers_per_bid,gini_paper_bids,hoover_paper_bids,average_cost_per_step_2_paper,average_bidder_cost,gini_bidder_cost,hoover_bidder_cost,average_fallback_bidder_cost,gini_fallback_bidder_cost,hoover_fallback_bidder_cost,average_main_bidder_cost,gini_main_bidder_cost,hoover_main_bidder_cost,cost matrix used,quota matrix used,input json file used
146,176,3.5,0,5,146,25,2,FractionalAllocation,0,767,58.92588062622312,0.6115699079188747,0.26941596539054163,0.19726354154320258,0.8675839378725719,4.767421960410696,0.2565250432745685,0.1806473062873923,5.881318154851007,0.2397923170434238,0.1724213028209349,4.442124841680341,0.25072915234321297,0.17838770815247731,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_(fb)_m176_n146_seq.json
146,176,3.5,0,5,146,25,2,FractionalAllocation,1,772,66.51726321623583,0.597775565782078,0.28082312764955253,0.20430993876589734,0.8710537904262712,4.99950751852822,0.2745241068863875,0.19459196604371834,6.700157136361305,0.1846142352044016,0.13815807583706824,4.4011308011425045,0.28194267658478905,0.2011507845366213,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_(fb)_m176_n146_seq.json
146,176,3.5,0,5,146,25,2,FractionalAllocation,2,771,64.13289153768608,0.6016434610406146,0.2918803796722085,0.21013883975946235,0.8551004583205101,4.9074641749799826,0.27990841670470734,0.19881991797821505,6.269910806990836,0.2050365053507517,0.14682645876867348,4.477863885607192,0.28885272038393417,0.20788839239631263,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_(fb)_m176_n146_seq.json
146,176,3.5,0,5,146,25,2,FractionalAllocation,3,779,56.76500234924894,0.6049229751614263,0.27096948302018903,0.1986229431672307,0.8737215786618944,4.716742399071307,0.28542202415458207,0.20762398742928445,5.55260806870562,0.25114882152149776,0.17753239918045974,4.491422088126404,0.2901562623416326,0.21260906346227182,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_(fb)_m176_n146_seq.json
146,176,3.5,0,5,146,25,2,FractionalAllocation,4,773,57.975610690679204,0.6080522500767409,0.2681333058920381,0.1921821709984711,0.8738653341727429,4.763091745647968,0.2578759658582071,0.18605767879724303,5.0587491402372775,0.23579688720756725,0.1691306957573103,4.68662862635763,0.261489736287098,0.18893534606895274,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_(fb)_m176_n146_seq.json
146,176,3.5,0,5,146,25,2,FractionalAllocation,5,782,62.6353673723537,0.5950954381427701,0.28063241106719367,0.2032957451755406,0.8725540785645014,4.880939649936322,0.277435796232855,0.19560587203386073,6.474568040237197,0.22889514242970596,0.16176127863140927,4.3971596028806985,0.27465802522548666,0.19989306351428987,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_(fb)_m176_n146_seq.json
146,176,3.5,0,5,146,25,2,FractionalAllocation,6,771,62.838627468422004,0.6033221433613205,0.27666990920881973,0.20297576936681996,0.8595403313585932,4.857120731554117,0.2768633498397192,0.2003900386666091,6.603544398349911,0.21737097225294638,0.1633267598646407,4.366896544383367,0.269245226686003,0.19494199397351597,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_(fb)_m176_n146_seq.json
146,176,3.5,0,5,146,25,2,FractionalAllocation,7,771,59.344111368083986,0.6078545896652607,0.27123128168848015,0.20032278033250794,0.8712470790928315,4.793285720178622,0.25733319345842387,0.1844737817070933,5.418859838868067,0.23529753917773225,0.16606271903380534,4.588552372243894,0.25946305537092845,0.18706139516216583,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_(fb)_m176_n146_seq.json
146,176,3.5,0,5,146,25,2,FractionalAllocation,8,772,60.83231483128745,0.6051394885605085,0.27636304757418745,0.19892251530852567,0.8639350157839892,4.810916646003354,0.2658677057865026,0.1865265352687499,5.7217830974784825,0.21561609854719657,0.1522680371088636,4.490426598262102,0.2763728741882365,0.197912854292491,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_(fb)_m176_n146_seq.json
146,176,3.5,0,5,146,25,2,FractionalAllocation,9,760,63.411403664828335,0.6113007846515417,0.2800388755980861,0.2016746411483254,0.83797538659097,4.796816966993279,0.2912904275859855,0.21048350964172238,6.410812195636973,0.23313350301692967,0.17535911936038134,4.100583731107764,0.27963958909711367,0.20258976919266306,.//cost_matrices//cost_matrix_m176_n146.json,.//cost_matrices//quota_matrix_m176_n146.json,greedy_(fb)_m176_n146_seq.json
