#step,#updates,reviewer id,reviewer type,bid req,bidder selected,paper id,private_cost,previous demand,new demand,price,seen price,total seen price,previous bid,bid,positive bid,allocation,step 1 allocation,step 2 allocation,step 3 allocation,realized cost,total bid,total price,total realized cost,matching algorithm
23,0,0,UniformBidder,1100,True,0,0.40474492755964775,TBD,10.0,0.8,TBD,0,TBD,2.0,1,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.3809364024090802,22.0,19.413564213564214,42.13545176656716,MockAllocation
23,0,0,UniformBidder,1100,True,1,3.1129788522040034,TBD,1.0,1,TBD,0,TBD,0.0,0,0.4926869340124703,0.0,0.0,0.4926869340124703,1.5337240063380495,22.0,19.413564213564214,42.13545176656716,MockAllocation
23,0,0,UniformBidder,1100,True,2,7.152018098724376,TBD,10.0,0.8,TBD,0,TBD,0.0,0,0.040219341552038504,0.0,0.0,0.040219341552038504,0.28764945869895675,22.0,19.413564213564214,42.13545176656716,MockAllocation
23,0,0,UniformBidder,1100,True,3,0.0,TBD,10.0,0.8,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,22.0,19.413564213564214,42.13545176656716,MockAllocation
23,0,0,UniformBidder,1100,True,4,6.49370827357277,TBD,10.0,0.8,TBD,0,TBD,0.0,0,-1.2502682927374165e-16,0.0,0.0,-1.2502682927374165e-16,-8.118877556734663e-16,22.0,19.413564213564214,42.13545176656716,MockAllocation
23,0,0,UniformBidder,1100,True,5,2.7104103122595786,TBD,6.0,1,TBD,0,TBD,0.0,0,0.14076769543213438,0.0,0.0,0.14076769543213438,0.3815382133322726,22.0,19.413564213564214,42.13545176656716,MockAllocation
23,0,0,UniformBidder,1100,True,6,0.0,TBD,4.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,22.0,19.413564213564214,42.13545176656716,MockAllocation
23,0,0,UniformBidder,1100,True,7,4.960833865930199,TBD,6.0,1,TBD,0,TBD,0.0,0,0.14076769543213438,0.0,0.0,0.14076769543213438,0.69832515072868,22.0,19.413564213564214,42.13545176656716,MockAllocation
23,0,0,UniformBidder,1100,True,8,2.3005669076477755,TBD,5.0,1,TBD,0,TBD,0.0,0,0.2111515431482016,0.0,0.0,0.2111515431482016,0.485768252665514,22.0,19.413564213564214,42.13545176656716,MockAllocation
23,0,0,UniformBidder,1100,True,9,2.5157467121518,TBD,10.0,0.8,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,22.0,19.413564213564214,42.13545176656716,MockAllocation
23,0,0,UniformBidder,1100,True,10,3.7333861479385755,TBD,4.0,1,TBD,0,TBD,0.0,0,0.28153539086426876,0.0,0.0,0.28153539086426876,1.0510803284071335,22.0,19.413564213564214,42.13545176656716,MockAllocation
23,0,0,UniformBidder,1100,True,11,0.0,TBD,3.0,1,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,22.0,19.413564213564214,42.13545176656716,MockAllocation
23,0,0,UniformBidder,1100,True,12,4.341664884145883,TBD,6.0,1,TBD,0,TBD,0.0,0,0.14076769543213438,0.0,0.0,0.14076769543213438,0.6111661600798407,22.0,19.413564213564214,42.13545176656716,MockAllocation
23,0,0,UniformBidder,1100,True,13,2.354394332059072,TBD,11.0,0.7272727272727273,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,22.0,19.413564213564214,42.13545176656716,MockAllocation
23,0,0,UniformBidder,1100,True,14,1.1551207671020922,TBD,5.0,1,TBD,0,TBD,1.0,1,1.0,1.0,1.0,1.0,1.1551207671020922,22.0,19.413564213564214,42.13545176656716,MockAllocation
23,0,0,UniformBidder,1100,True,15,7.859242434556574,TBD,4.0,1,TBD,0,TBD,0.0,0,0.28153539086426876,0.0,0.0,0.28153539086426876,2.212654890709932,22.0,19.413564213564214,42.13545176656716,MockAllocation
23,0,0,UniformBidder,1100,True,16,5.959086751932838,TBD,6.0,1,TBD,0,TBD,0.0,0,0.14076769543213438,0.0,0.0,0.14076769543213438,0.8388469089497487,22.0,19.413564213564214,42.13545176656716,MockAllocation
23,0,0,UniformBidder,1100,True,17,0.0,TBD,10.0,0.8,TBD,0,TBD,0.0,0,0.0,0.0,0.0,0.0,0.0,22.0,19.413564213564214,42.13545176656716,MockAllocation
23,0,0,UniformBidder,1100,True,18,1.1240683238667308,TBD,11.0,0.7272727272727273,TBD,0,TBD,1.0,1,0.42105263157894735,0.42105263157894735,0.42105263157894735,0.42105263157894735,0.4732919258386235,22.0,19.413564213564214,42.13545176656716,MockAllocation
23,0,0,UniformBidder,1100,True,19,7.53314764909758,TBD,6.0,1,TBD,0,TBD,0.0,0,0.14076769543213438,0.0,0.0,0.14076769543213438,1.0604238339134673,22.0,19.413564213564214,42.13545176656716,MockAllocation
23,0,0,UniformBidder,1100,True,20,5.682050372792104,TBD,1.0,1,TBD,0,TBD,0.0,0,0.4926869340124703,0.0,0.0,0.4926869340124703,2.7994719770753558,22.0,19.413564213564214,42.13545176656716,MockAllocation
23,0,0,UniformBidder,1100,True,21,3.9064689749940946,TBD,2.0,1,TBD,0,TBD,0.0,0,0.4223030862964032,0.0,0.0,0.4223030862964032,1.6497139046611529,22.0,19.413564213564214,42.13545176656716,MockAllocation
23,0,0,UniformBidder,1100,True,22,4.566546377988473,TBD,7.0,1,TBD,0,TBD,0.0,0,0.07038384771606719,0.0,0.0,0.07038384771606719,0.3214111048566989,22.0,19.413564213564214,42.13545176656716,MockAllocation
23,0,0,UniformBidder,1100,True,23,0.9258072951513721,TBD,6.0,1,TBD,0,TBD,2.0,1,1.0,1.0,1.0,1.0,0.9258072951513721,22.0,19.413564213564214,42.13545176656716,MockAllocation
