n,m,bidding requirement,forced permutations,number of bids until prices update,total bids until closure,fallback probability,price weight,matching algorithm,sample index,total bids,total_excess_papers,allocated_papers_per_bid,gini_paper_bids,hoover_paper_bids,average_cost_per_step_2_paper,average_bidder_cost,gini_bidder_cost,hoover_bidder_cost,average_fallback_bidder_cost,gini_fallback_bidder_cost,hoover_fallback_bidder_cost,average_main_bidder_cost,gini_main_bidder_cost,hoover_main_bidder_cost,cost matrix used,quota matrix used,input json file used
24,52,6,0,5,32,75,2,FractionalAllocation,22,191,27.63571429,0.672064323,0.309001208,0.222412404,0.627550119,7.927876743,0.183910384,0.134570578,8.463905341,0.14950822,0.104771702,6.855819546,0.226636091,0.178835435,.//cost_matrices//cost_matrix_m52_n24.json,.//cost_matrices//quota_matrix_m52_n24.json,greedy_(fb)_m52_n24_seq.json
24,52,6,0,5,32,75,2,FractionalAllocation,23,194,25.12857143,0.674594993,0.301149881,0.21927042,0.61501027,7.707184808,0.210013059,0.151883534,8.995810063,0.138128708,0.094214212,4.577666331,0.160873341,0.104214744,.//cost_matrices//cost_matrix_m52_n24.json,.//cost_matrices//quota_matrix_m52_n24.json,greedy_(fb)_m52_n24_seq.json
24,52,6,0,5,32,75,2,FractionalAllocation,24,192,32.08928571,0.645368304,0.350560897,0.256810897,0.591998353,8.542865647,0.194181717,0.135303456,8.720332043,0.186029398,0.126067704,7.300600877,0.194382608,0.173438817,.//cost_matrices//cost_matrix_m52_n24.json,.//cost_matrices//quota_matrix_m52_n24.json,greedy_(fb)_m52_n24_seq.json
24,52,6,0,5,32,75,2,FractionalAllocation,25,191,31.80714286,0.650224383,0.342428514,0.246878776,0.606395861,8.385121985,0.181918406,0.125455796,8.748979979,0.175096011,0.118688431,7.293548003,0.178624201,0.1443788,.//cost_matrices//cost_matrix_m52_n24.json,.//cost_matrices//quota_matrix_m52_n24.json,greedy_(fb)_m52_n24_seq.json
24,52,6,0,5,32,75,2,FractionalAllocation,26,191,28.60714286,0.66697831,0.324103907,0.234695932,0.607270154,8.106688264,0.192726104,0.135682084,8.571588611,0.176699142,0.12488789,5.78218653,0.168412855,0.131929476,.//cost_matrices//cost_matrix_m52_n24.json,.//cost_matrices//quota_matrix_m52_n24.json,greedy_(fb)_m52_n24_seq.json
24,52,6,0,5,32,75,2,FractionalAllocation,27,196,22.35714286,0.681851312,0.271585557,0.193485086,0.651329821,7.479906874,0.200578675,0.144082656,8.213778648,0.153158664,0.107275566,6.45248639,0.236042163,0.164843925,.//cost_matrices//cost_matrix_m52_n24.json,.//cost_matrices//quota_matrix_m52_n24.json,greedy_(fb)_m52_n24_seq.json
24,52,6,0,5,32,75,2,FractionalAllocation,28,189,29.45,0.66957672,0.325498575,0.234025234,0.614443278,8.209311421,0.17189845,0.120988933,8.25319633,0.167633989,0.116139421,7.989886876,0.153631682,0.139169879,.//cost_matrices//cost_matrix_m52_n24.json,.//cost_matrices//quota_matrix_m52_n24.json,greedy_(fb)_m52_n24_seq.json
24,52,6,0,5,32,75,2,FractionalAllocation,29,195,25.30714286,0.67021978,0.294575937,0.215384615,0.653135543,8.053909309,0.191908425,0.12838847,8.830883004,0.116463329,0.080107402,6.966146137,0.275527655,0.211863403,.//cost_matrices//cost_matrix_m52_n24.json,.//cost_matrices//quota_matrix_m52_n24.json,greedy_(fb)_m52_n24_seq.json
24,52,6,0,5,32,75,2,FractionalAllocation,30,193,30.02857143,0.652701702,0.331307294,0.240235153,0.618865464,8.395050917,0.174901933,0.116302761,8.697104148,0.163586858,0.105822519,6.280678298,0.142014102,0.128221633,.//cost_matrices//cost_matrix_m52_n24.json,.//cost_matrices//quota_matrix_m52_n24.json,greedy_(fb)_m52_n24_seq.json
24,52,6,0,5,32,75,2,FractionalAllocation,31,194,29.40357143,0.65255891,0.322561459,0.232355274,0.623783833,8.237364337,0.19012748,0.131017281,8.55097429,0.170264968,0.112527292,7.29653448,0.221686436,0.158569381,.//cost_matrices//cost_matrix_m52_n24.json,.//cost_matrices//quota_matrix_m52_n24.json,greedy_(fb)_m52_n24_seq.json
24,52,6,0,5,32,75,2,FractionalAllocation,32,195,28.8,0.652307692,0.333037475,0.23974359,0.616823872,8.16916401,0.205451551,0.145608124,8.396200019,0.210671328,0.147438515,7.617790846,0.165740898,0.128711805,.//cost_matrices//cost_matrix_m52_n24.json,.//cost_matrices//quota_matrix_m52_n24.json,greedy_(fb)_m52_n24_seq.json
24,52,6,0,5,32,75,2,FractionalAllocation,33,193,27.72857143,0.664618801,0.314766839,0.22837784,0.613426183,8.065256202,0.21064596,0.135934767,8.439645746,0.146766061,0.092647065,7.156024454,0.315963502,0.218279524,.//cost_matrices//cost_matrix_m52_n24.json,.//cost_matrices//quota_matrix_m52_n24.json,greedy_(fb)_m52_n24_seq.json
24,52,6,0,5,32,75,2,FractionalAllocation,34,192,29.35714286,0.659598214,0.329126603,0.244791667,0.607909175,8.229951144,0.189941347,0.133057859,8.602947828,0.177264657,0.122505272,6.364967723,0.167129466,0.132895264,.//cost_matrices//cost_matrix_m52_n24.json,.//cost_matrices//quota_matrix_m52_n24.json,greedy_(fb)_m52_n24_seq.json
24,52,6,0,5,32,75,2,FractionalAllocation,35,192,21.98571429,0.697991071,0.266025641,0.192307692,0.640060624,7.340052795,0.194723471,0.138103379,7.425193399,0.18419759,0.130190248,7.198151789,0.197042113,0.148062826,.//cost_matrices//cost_matrix_m52_n24.json,.//cost_matrices//quota_matrix_m52_n24.json,greedy_(fb)_m52_n24_seq.json
24,52,6,0,5,32,75,2,FractionalAllocation,36,194,29.55,0.651804124,0.321966693,0.232355274,0.610923739,8.273523437,0.198409744,0.139234702,8.720203887,0.191049398,0.135973227,7.18872806,0.186422935,0.130556561,.//cost_matrices//cost_matrix_m52_n24.json,.//cost_matrices//quota_matrix_m52_n24.json,greedy_(fb)_m52_n24_seq.json
24,52,6,0,5,32,75,2,FractionalAllocation,37,195,27.43571429,0.659304029,0.305621302,0.226923077,0.647104186,8.015328264,0.159891134,0.110356043,8.137987945,0.141289682,0.095272705,7.770008902,0.186472223,0.139978092,.//cost_matrices//cost_matrix_m52_n24.json,.//cost_matrices//quota_matrix_m52_n24.json,greedy_(fb)_m52_n24_seq.json
24,52,6,0,5,32,75,2,FractionalAllocation,38,191,27.59285714,0.672288706,0.309806685,0.225936367,0.627459564,7.911483289,0.183398871,0.129388522,7.642720886,0.190089166,0.132542669,8.56419198,0.152023146,0.122561101,.//cost_matrices//cost_matrix_m52_n24.json,.//cost_matrices//quota_matrix_m52_n24.json,greedy_(fb)_m52_n24_seq.json
24,52,6,0,5,32,75,2,FractionalAllocation,39,192,31.40357143,0.648939732,0.34775641,0.251602564,0.603992207,8.473854338,0.175667103,0.123015995,8.375665687,0.182355278,0.126754675,9.161174894,0.114851958,0.090121225,.//cost_matrices//cost_matrix_m52_n24.json,.//cost_matrices//quota_matrix_m52_n24.json,greedy_(fb)_m52_n24_seq.json
24,52,6,0,5,32,75,2,FractionalAllocation,40,190,30.85357143,0.658665414,0.328340081,0.24048583,0.608630108,8.467293776,0.177831517,0.126021025,8.074091839,0.189050723,0.136417172,9.422212766,0.137473411,0.099678211,.//cost_matrices//cost_matrix_m52_n24.json,.//cost_matrices//quota_matrix_m52_n24.json,greedy_(fb)_m52_n24_seq.json
