#step,reviewer id,updates,paper id,private_cost,price,bid,total bid,total price,total private cost,matching output json file
10,2,1,2,0.7168805606030314,1,1.0,1.0,1.0,0.7168805606030314,simulation_2019-05-04T19-15-36
11,1,1,0,2.7089642303259165,1,0.0,1.0,1.0,0.6090831838556042,simulation_2019-05-04T19-15-36
11,1,1,1,0.6090831838556042,1,1.0,1.0,1.0,0.6090831838556042,simulation_2019-05-04T19-15-36
11,1,1,2,0.6192301172499806,1,0.0,1.0,1.0,0.6090831838556042,simulation_2019-05-04T19-15-36
12,2,1,0,2.0542985547673065,1,0.0,1.0,1.0,0.7168805606030314,simulation_2019-05-04T19-15-36
12,2,1,1,0.8603096486030297,1,0.0,1.0,1.0,0.7168805606030314,simulation_2019-05-04T19-15-36
12,2,1,2,0.7168805606030314,1,1.0,1.0,1.0,0.7168805606030314,simulation_2019-05-04T19-15-36
13,0,1,0,0.7323764030043145,1,1.0,1.0,1.0,0.7323764030043145,simulation_2019-05-04T19-15-36
13,0,1,1,2.933268485530754,1,0.0,1.0,1.0,0.7323764030043145,simulation_2019-05-04T19-15-36
13,0,1,2,2.7386974509295876,1,0.0,1.0,1.0,0.7323764030043145,simulation_2019-05-04T19-15-36
14,2,1,0,2.0542985547673065,1,0.0,1.0,1.0,0.7168805606030314,simulation_2019-05-04T19-15-36
14,2,1,1,0.8603096486030297,1,0.0,1.0,1.0,0.7168805606030314,simulation_2019-05-04T19-15-36
14,2,1,2,0.7168805606030314,1,1.0,1.0,1.0,0.7168805606030314,simulation_2019-05-04T19-15-36
15,1,2,0,2.7089642303259165,1,0.0,1.0,1.0,0.6090831838556042,simulation_2019-05-04T19-15-36
15,1,2,1,0.6090831838556042,1,1.0,1.0,1.0,0.6090831838556042,simulation_2019-05-04T19-15-36
15,1,2,2,0.6192301172499806,1,0.0,1.0,1.0,0.6090831838556042,simulation_2019-05-04T19-15-36
16,1,2,0,2.7089642303259165,1,0.0,1.0,1.0,0.6090831838556042,simulation_2019-05-04T19-15-36
16,1,2,1,0.6090831838556042,1,1.0,1.0,1.0,0.6090831838556042,simulation_2019-05-04T19-15-36
16,1,2,2,0.6192301172499806,1,0.0,1.0,1.0,0.6090831838556042,simulation_2019-05-04T19-15-36
17,1,2,0,2.7089642303259165,1,0.0,1.0,1.0,0.6090831838556042,simulation_2019-05-04T19-15-36
17,1,2,1,0.6090831838556042,1,1.0,1.0,1.0,0.6090831838556042,simulation_2019-05-04T19-15-36
17,1,2,2,0.6192301172499806,1,0.0,1.0,1.0,0.6090831838556042,simulation_2019-05-04T19-15-36
18,2,2,0,2.0542985547673065,1,0.0,1.0,1.0,0.7168805606030314,simulation_2019-05-04T19-15-36
18,2,2,1,0.8603096486030297,1,0.0,1.0,1.0,0.7168805606030314,simulation_2019-05-04T19-15-36
18,2,2,2,0.7168805606030314,1,1.0,1.0,1.0,0.7168805606030314,simulation_2019-05-04T19-15-36
19,1,2,0,2.7089642303259165,1,0.0,1.0,1.0,0.6090831838556042,simulation_2019-05-04T19-15-36
19,1,2,1,0.6090831838556042,1,1.0,1.0,1.0,0.6090831838556042,simulation_2019-05-04T19-15-36
19,1,2,2,0.6192301172499806,1,0.0,1.0,1.0,0.6090831838556042,simulation_2019-05-04T19-15-36
20,2,2,0,2.0542985547673065,1,0.0,1.0,1.0,0.7168805606030314,simulation_2019-05-04T19-15-36
20,2,2,1,0.8603096486030297,1,0.0,1.0,1.0,0.7168805606030314,simulation_2019-05-04T19-15-36
20,2,2,2,0.7168805606030314,1,1.0,1.0,1.0,0.7168805606030314,simulation_2019-05-04T19-15-36
21,1,2,0,2.7089642303259165,1,0.0,1.0,1.0,0.6090831838556042,simulation_2019-05-04T19-15-36
21,1,2,1,0.6090831838556042,1,1.0,1.0,1.0,0.6090831838556042,simulation_2019-05-04T19-15-36
21,1,2,2,0.6192301172499806,1,0.0,1.0,1.0,0.6090831838556042,simulation_2019-05-04T19-15-36
22,0,2,0,0.7323764030043145,1,1.0,1.0,1.0,0.7323764030043145,simulation_2019-05-04T19-15-36
22,0,2,1,2.933268485530754,1,0.0,1.0,1.0,0.7323764030043145,simulation_2019-05-04T19-15-36
22,0,2,2,2.7386974509295876,1,0.0,1.0,1.0,0.7323764030043145,simulation_2019-05-04T19-15-36
23,1,2,0,2.7089642303259165,1,0.0,1.0,1.0,0.6090831838556042,simulation_2019-05-04T19-15-36
23,1,2,1,0.6090831838556042,1,1.0,1.0,1.0,0.6090831838556042,simulation_2019-05-04T19-15-36
23,1,2,2,0.6192301172499806,1,0.0,1.0,1.0,0.6090831838556042,simulation_2019-05-04T19-15-36
24,0,2,0,0.7323764030043145,1,1.0,1.0,1.0,0.7323764030043145,simulation_2019-05-04T19-15-36
24,0,2,1,2.933268485530754,1,0.0,1.0,1.0,0.7323764030043145,simulation_2019-05-04T19-15-36
24,0,2,2,2.7386974509295876,1,0.0,1.0,1.0,0.7323764030043145,simulation_2019-05-04T19-15-36
25,1,2,0,2.7089642303259165,1,0.0,1.0,1.0,0.6090831838556042,simulation_2019-05-04T19-15-36
25,1,2,1,0.6090831838556042,1,1.0,1.0,1.0,0.6090831838556042,simulation_2019-05-04T19-15-36
25,1,2,2,0.6192301172499806,1,0.0,1.0,1.0,0.6090831838556042,simulation_2019-05-04T19-15-36
26,0,2,0,0.7323764030043145,1,1.0,1.0,1.0,0.7323764030043145,simulation_2019-05-04T19-15-36
26,0,2,1,2.933268485530754,1,0.0,1.0,1.0,0.7323764030043145,simulation_2019-05-04T19-15-36
26,0,2,2,2.7386974509295876,1,0.0,1.0,1.0,0.7323764030043145,simulation_2019-05-04T19-15-36
27,2,3,0,2.0542985547673065,1,0.0,1.0,1.0,0.7168805606030314,simulation_2019-05-04T19-15-36
27,2,3,1,0.8603096486030297,1,0.0,1.0,1.0,0.7168805606030314,simulation_2019-05-04T19-15-36
27,2,3,2,0.7168805606030314,1,1.0,1.0,1.0,0.7168805606030314,simulation_2019-05-04T19-15-36
28,0,3,0,0.7323764030043145,1,1.0,1.0,1.0,0.7323764030043145,simulation_2019-05-04T19-15-36
28,0,3,1,2.933268485530754,1,0.0,1.0,1.0,0.7323764030043145,simulation_2019-05-04T19-15-36
28,0,3,2,2.7386974509295876,1,0.0,1.0,1.0,0.7323764030043145,simulation_2019-05-04T19-15-36
29,1,3,0,2.7089642303259165,1,0.0,1.0,1.0,0.6090831838556042,simulation_2019-05-04T19-15-36
29,1,3,1,0.6090831838556042,1,1.0,1.0,1.0,0.6090831838556042,simulation_2019-05-04T19-15-36
29,1,3,2,0.6192301172499806,1,0.0,1.0,1.0,0.6090831838556042,simulation_2019-05-04T19-15-36
30,2,3,0,2.0542985547673065,1,0.0,1.0,1.0,0.7168805606030314,simulation_2019-05-04T19-15-36
30,2,3,1,0.8603096486030297,1,0.0,1.0,1.0,0.7168805606030314,simulation_2019-05-04T19-15-36
30,2,3,2,0.7168805606030314,1,1.0,1.0,1.0,0.7168805606030314,simulation_2019-05-04T19-15-36
31,0,3,0,0.7323764030043145,1,1.0,1.0,1.0,0.7323764030043145,simulation_2019-05-04T19-15-36
31,0,3,1,2.933268485530754,1,0.0,1.0,1.0,0.7323764030043145,simulation_2019-05-04T19-15-36
31,0,3,2,2.7386974509295876,1,0.0,1.0,1.0,0.7323764030043145,simulation_2019-05-04T19-15-36
32,2,3,0,2.0542985547673065,1,0.0,1.0,1.0,0.7168805606030314,simulation_2019-05-04T19-15-36
32,2,3,1,0.8603096486030297,1,0.0,1.0,1.0,0.7168805606030314,simulation_2019-05-04T19-15-36
32,2,3,2,0.7168805606030314,1,1.0,1.0,1.0,0.7168805606030314,simulation_2019-05-04T19-15-36
