#step,#updates,reviewer id,reviewer type,bid req,bidder selected,paper id,private_cost,previous demand,new demand,price,seen price,total seen price,previous bid,bid,positive bid,allocation,step 1 allocation,step 2 allocation,step 3 allocation,realized cost,total bid,total price,total realized cost,matching input json file
23,0,0,<bidder.IntegralGreedyBidder object at 0x0000028086CB7978>,5,True,0,0.40474492755964775,0.0,5.0,0.6,1,5.0,0.0,1.0,1,0.6,0.6,0.6,0.6,0.24284695653578864,5.0,4.1,10.962800694860722,sim_input.json
23,0,0,<bidder.IntegralGreedyBidder object at 0x0000028086CB7978>,5,True,1,3.1129788522040034,0.0,1.0,1,1,5.0,0.0,0.0,0,0.0872727272727273,0.0,0.0,0.0872727272727273,0.27167815437416765,5.0,4.1,10.962800694860722,sim_input.json
23,0,0,<bidder.IntegralGreedyBidder object at 0x0000028086CB7978>,5,True,2,7.152018098724376,0.0,4.0,0.75,1,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,4.1,10.962800694860722,sim_input.json
23,0,0,<bidder.IntegralGreedyBidder object at 0x0000028086CB7978>,5,True,3,0.0,0.0,3.0,1,1,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,4.1,10.962800694860722,sim_input.json
23,0,0,<bidder.IntegralGreedyBidder object at 0x0000028086CB7978>,5,True,4,6.49370827357277,0.0,5.0,0.6,1,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,4.1,10.962800694860722,sim_input.json
23,0,0,<bidder.IntegralGreedyBidder object at 0x0000028086CB7978>,5,True,5,2.7104103122595786,0.0,3.0,1,1,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,4.1,10.962800694860722,sim_input.json
23,0,0,<bidder.IntegralGreedyBidder object at 0x0000028086CB7978>,5,True,6,0.0,0.0,0.0,1,1,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,4.1,10.962800694860722,sim_input.json
23,0,0,<bidder.IntegralGreedyBidder object at 0x0000028086CB7978>,5,True,7,4.960833865930199,0.0,2.0,1,1,5.0,0.0,0.0,0,0.04363636363636365,0.0,0.0,0.04363636363636365,0.21647275051331782,5.0,4.1,10.962800694860722,sim_input.json
23,0,0,<bidder.IntegralGreedyBidder object at 0x0000028086CB7978>,5,True,8,2.3005669076477755,0.0,1.0,1,1,5.0,0.0,0.0,0,0.0872727272727273,0.0,0.0,0.0872727272727273,0.2007767483038059,5.0,4.1,10.962800694860722,sim_input.json
23,0,0,<bidder.IntegralGreedyBidder object at 0x0000028086CB7978>,5,True,9,2.5157467121518,0.0,4.0,0.75,1,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,4.1,10.962800694860722,sim_input.json
23,0,0,<bidder.IntegralGreedyBidder object at 0x0000028086CB7978>,5,True,10,3.7333861479385755,0.0,1.0,1,1,5.0,0.0,0.0,0,0.0872727272727273,0.0,0.0,0.0872727272727273,0.3258227910928212,5.0,4.1,10.962800694860722,sim_input.json
23,0,0,<bidder.IntegralGreedyBidder object at 0x0000028086CB7978>,5,True,11,0.0,0.0,1.0,1,1,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,4.1,10.962800694860722,sim_input.json
23,0,0,<bidder.IntegralGreedyBidder object at 0x0000028086CB7978>,5,True,12,4.341664884145883,0.0,3.0,1,1,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,4.1,10.962800694860722,sim_input.json
23,0,0,<bidder.IntegralGreedyBidder object at 0x0000028086CB7978>,5,True,13,2.354394332059072,0.0,6.0,0.5,1,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,4.1,10.962800694860722,sim_input.json
